date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:56:19	2179466/2179466	---M--	200	added ('OK')	image/jpeg	etag:%22653fd53e-21418a%22	https://mattgroh.com/images/seams.jpg	C:/My%20Web%20Sites/myWebsite/mattgroh.com/images/seams.jpg	(from https://mattgroh.com/art/)
20:56:19	2232010/2232010	---M--	200	added ('OK')	image/jpeg	etag:%22653fd53d-220eca%22	https://mattgroh.com/images/detect_fakes_mit_museum.jpg	C:/My%20Web%20Sites/myWebsite/mattgroh.com/images/detect_fakes_mit_museum.jpg	(from https://mattgroh.com/art/)
20:56:19	1435754/1435754	---M--	200	added ('OK')	image/jpeg	etag:%22653fd53e-15e86a%22	https://mattgroh.com/images/speaker.jpg	C:/My%20Web%20Sites/myWebsite/mattgroh.com/images/speaker.jpg	(from https://mattgroh.com/art/)
20:56:20	2151531/2151531	---M--	200	added ('OK')	image/jpeg	etag:%22653fd53e-20d46b%22	https://mattgroh.com/images/true_or_false.jpg	C:/My%20Web%20Sites/myWebsite/mattgroh.com/images/true_or_false.jpg	(from https://mattgroh.com/art/)
20:56:20	2571158/2571158	---M--	200	added ('OK')	image/jpeg	etag:%22653fd53d-273b96%22	https://mattgroh.com/images/deepangel_mit_museum.jpg	C:/My%20Web%20Sites/myWebsite/mattgroh.com/images/deepangel_mit_museum.jpg	(from https://mattgroh.com/art/)
20:56:20	566139/566139	---M--	200	added ('OK')	image/jpeg	etag:%22653fd53d-8a37b%22	https://mattgroh.com/images/04-shadows-sans-substance.jpg	C:/My%20Web%20Sites/myWebsite/mattgroh.com/images/04-shadows-sans-substance.jpg	(from https://mattgroh.com/art/)
20:56:20	718227/718227	---M--	200	added ('OK')	image/jpeg	etag:%22653fd53d-af593%22	https://mattgroh.com/images/arselectronica.jpg	C:/My%20Web%20Sites/myWebsite/mattgroh.com/images/arselectronica.jpg	(from https://mattgroh.com/art/)
20:56:21	1694/1694	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22653fd53d-69e%22	https://mattgroh.com/images/opt1.gif	C:/My%20Web%20Sites/myWebsite/mattgroh.com/images/opt1.gif	(from https://mattgroh.com/art/)
20:56:21	3503779/3503779	---M--	200	added ('OK')	image/png	etag:%22653fd53d-3576a3%22	https://mattgroh.com/images/ganimal-transitions.png	C:/My%20Web%20Sites/myWebsite/mattgroh.com/images/ganimal-transitions.png	(from https://mattgroh.com/art/)
20:56:21	1099571/1099571	---M--	200	added ('OK')	image/jpeg	etag:%22653fd53d-10c733%22	https://mattgroh.com/images/ganimal-ki_tmw.jpg	C:/My%20Web%20Sites/myWebsite/mattgroh.com/images/ganimal-ki_tmw.jpg	(from https://mattgroh.com/art/)
20:56:21	78708/78708	---M--	200	added ('OK')	image/jpeg	etag:%22653fd53d-13374%22	https://mattgroh.com/images/aispirits.jpg	C:/My%20Web%20Sites/myWebsite/mattgroh.com/images/aispirits.jpg	(from https://mattgroh.com/art/)
20:56:21	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:21%20GMT	https://mattgroh.com/art	C:/My%20Web%20Sites/myWebsite/mattgroh.com/art	(from https://mattgroh.com/art/)
20:56:22	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:21%20GMT	https://mattgroh.com/bio	C:/My%20Web%20Sites/myWebsite/mattgroh.com/bio	(from https://mattgroh.com/art/)
20:56:22	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:22%20GMT	https://mattgroh.com/technical-notes-list/jupyter-notebook-from-remote-machine	C:/My%20Web%20Sites/myWebsite/mattgroh.com/technical-notes-list/jupyter-notebook-from-remote-machine	(from https://mattgroh.com/technical-notes/)
